Pore Over Nutrition Labels to Improve Your Diet,,
Nutrition,,
6 Foods Nutrition Experts Won’t Eat,,
Shrimp Caesar Salad,http://www.whattoexpect.com/pregnancy/recipes/shrimp-caesar-salad/,"Maybe you think of grilled chicken as the standard topper for a Caesar salad, but youll hail Caesar when this twist on the classic hosts a favorite friend from the sea. 12 large shrimp, shelled and de-veined Olive oil cooking spray Black pepper 4 cups shredded romaine lettuce 1 medium-size red bell pepper, thinly sliced 1 cup small cherry or grape tomatoes 2 tablespoons Caesar Dressing (recipe follows)  cup grated Parmesan cheese, or more to taste 2 lemon wedges, for serving Season the shrimp with black pepper. Coat a skillet with olive oil cooking spray and heat it over high heat. Add the shrimp and cook it until cooked through, about 4 minutes. Set the shrimp aside. Place the lettuce, bell pepper, tomatoes, salad dressing and Parmesan cheese in a small bowl and toss to mix. Divide the salad between 2 salad plates and top each with 8 shrimp. Serve with lemon wedges and more Parmesan, if desired. Serves 2           Theres always room on top of a Caesar for the old standard: grilled chicken breast. Grilled salmons another tasty possibility. Nutrition Info: 1 portion (without dressing) provides: Protein: 1 serving Calcium: 1 serving Vitamin C: 4 servings Green leafy and yellow vegetables and fruits: 3 servings Caesar Dressing A traditional Caesar dressing is made with raw egg. This eggless version is better suited for the pregnant gourmet who wants all the taste of a great Caesar salad without any questionable ingredients. 1 teaspoon chopped garlic 4 tablespoons fresh lemon juice 2 tablespoons olive oil, or more to taste 2 anchovy fillets (optional) drained and coarsely chopped  cup grated Parmesan cheese, or more to taste Salt and cracked black pepper Place the garlic, lemon juice, olive oil, anchovies, if using, and Parmesan cheese in a blender or food processor and puree to form a smooth dressing. Season with salt and cracked pepper to taste, adding more olive oil and/or cheese, if desired. Makes about  cup Nutrition Info : 1 portion ( cup) provides: Calcium:  serving Vitamin C:  serving Fat: 1  servings"
Lead Mothers,http://www.whattoexpect.com/wom/family/what-maternity-care-looks-like-in-sierra-leone#8,
Tomato Soup With Avocado,http://www.whattoexpect.com/pregnancy/recipes/tomato-soup-with-avocado/,"This versatile soup is delicious either hot or refreshing chilled, a cornucopia of flavor and nutrition. 2 teaspoons olive oil 3 scallions, both white and light green parts, trimmed and thinly sliced  teaspoon coarsely chopped garlic (from 1 clove) 4 medium-size ripe tomatoes, seeded and coarsely chopped, or 1  cups canned crushed tomatoes, with their juices 4 cups tomato juice or vegetable juice, such as V8  cup fresh basil leaves, thinly sliced, or 2 teaspoons dried basil Salt and black pepper Diced avocado, for serving  red bell pepper, finely chopped for serving 4 lime wedges, for serving Heat the olive oil in a saucepan over medium heat. Add the scallions and garlic and cook until softened, about 2 minutes. Add the tomatoes, tomato juice and basil, raise the heat to medium-high, and let it come to a boil. Reduce the heat and let the soup simmer until the flavors are well blended, about 15 minutes. Season to taste with salt and pepper. Pour the soup into serving bowls, sprinkle avocado and bell pepper on top and serve the lime wedges alongside. The soup can also be served chilled. It can be refrigerated, covered, for up to 2 days. Serves 4 Nutrition Info: 1 portion (1 bowl) provides: Vitamin C: 2  servings if made with tomato juice, 3 if made with vegetable juice. Green leafy and yellow vegetables and fruits: 1 servings if made with vegetable juice."
Turkey Chili,http://www.whattoexpect.com/pregnancy/recipes/turkey-chili/,"Leaner than your average chili but no less flavorful. You can adjust the amount of chili powder to sound as many (or as few) alarms as you (and your heartburn) can handle. Substitute beef for the turkey if youd like to up your iron. Want to steer clear of tummy troubles? Use edamame instead of the black beans. 1 tablespoon olive oil 1 medium-size onion, chopped 2 cloves garlic, minced 1  pounds ground turkey breast 1 medium-size red bell pepper, chopped 1 medium-size yellow bell pepper, chopped 1 small jalapeno pepper (optional), seeded and diced 2 tablespoons chili powder 1 tablespoon ground cumin 1 can (about 15 ounces) black beans or red kidney beans, rinsed and drained 1 can (14  ounces) diced tomatoes, with their juices 1  cups shredded cheddar cheese 2 tablespoons chopped fresh cilantro Heat the olive oil in large saucepan over medium heat. Add the onion and garlic and cook until beginning to soften, about 2 minutes. Add the turkey, red and green bell peppers and jalapeno, if using, and cook until the peppers begin to soften, about 3 minutes. Stir in the chili powder and cumin and cook until fragrant, about 2 minutes. Add the beans and tomatoes and let it come to a simmer. Reduce the heat and let it simmer until the flavors are blended, about 10 minutes. Spoon the chili into serving bowls and top with some cheese and cilantro. The chili can be refrigerated, covered, for up to 3 days. Garnish it with cheese and cilantro just before serving. Serves 6 Nutrition Info: 1 portion (1 bowl) provides: Protein: 1 serving plus Calcium: 1 serving Vitamin C: 2 servings Green leafy and yellow vegetables and fruits: serving Whole grains and legumes: serving Iron: from beans"
Dilled Egg Salad,http://www.whattoexpect.com/pregnancy/recipes/dilled-egg-salad/,"The humble egg salad has filled sandwiches and lunch boxes for generations. But this Dilled Egg Salad recipe is a far cry from that cafeteria fixture. Eggs (with an extra egg white) are dressed up with mustard, yogurt, celery, onion, dill and carrot for loads of flavor and nutrition. Try the egg salad with crackers, too. 3 hard-boiled eggs, chopped 2 hard-boiled egg whites, chopped 1 small rib celery, minced 2 tablespoons grated or shredded carrot 1 tablespoon chopped red onion or minced fresh chives 1 tablespoon plain yogurt, or more to taste 1 tablespoon mayonnaise 1 teaspoon minced fresh dill, or more to taste 1 teaspoon Dijon mustard, or more to taste  teaspoon fresh lemon juice, or more to taste Salt and black pepper Place the hard-boiled eggs and egg whites, celery, carrot, onion, yogurt, mayonnaise, dill, mustard and lemon juice in a bowl and stir to mix. Taste for seasoning, adding more dill, mustard and/or lemon juice as necessary, and salt and pepper to taste. The egg salad can be refrigerated in an airtight container for up to 2 days. Makes enough filling for 1 large sandwich Nutrition Info: 1 portion provides: Protein: 1 serving Green leafy and yellow vegetables and fruits:  serving Other fruits and vegetables:  serving Fat: 1 serving"
Fruit and Oatmeal,http://www.whattoexpect.com/pregnancy/recipes/fruit-and-oatmeal/,"Turn that same-old, same-old oatmeal into a crunchy, chewy, nutrition-packed treat. A mixture of grains, dried apricots and nuts makes this a satisfying bowlful.  cup water, or  cup apple juice, if you like you oatmeal super sweet 1 cup milk, plus milk for serving  cup old-fashioned rolled oats 6 dried apricot halves, chopped 1 tablespoon oat bran, wheat germ or flaxseed Pinch of ground cinnamon 1 tablespoon chopped nuts, such as walnuts, pecans or almonds Low-fat vanilla yogurt (optional) for serving Place the water in a small saucepan over medium heat and let it come to a boil. Add 1 cup milk, and cook until just heated through, about 2 minutes. Stir in the oats, apricots, oat bran and cinnamon and let it come to a slow boil. Reduce the heat to medium-low to cook, stirring occasionally, until the oatmeal is thick enough for your taste, about 5 minutes. Remove the oatmeal from the heat and add the nuts. Serve with vanilla yogurt or more milk, if desired. Serves 1 Tip:  Having a lazy morning? Preparing oatmeal takes no time at all if you pop it into the microwave. Place the milk, water, oatmeal, oat bran, apricots and cinnamon in a microwave-safe bowl. Microwave on high power until thickened, 2  o 3 minutes (if your microwave does not have a turntable, rotate the bowl a quarter turn after about 1  minutes). Add the nuts and stir well before serving. Got a sweet tooth that just wont quit? Sweeten the oatmeal to taste with Splenda, honey or a spoonful of all-fruit preserves. Nutrition Info: 1 portion provides: Protein:  serving, more if you use walnuts and wheat germ Calcium: 1 serving, more if you use yogurt Green leafy and yellow vegetables and fruits: 1 serving Other fruits and vegetables:  serving if made with apple juice Whole grains and legumes: 1  servings."
Power Breakfast Bars,http://www.whattoexpect.com/pregnancy/recipes/power-breakfast-bars/,"These pack a lot more nutrition than the bars you buy. With a side of yogurt or cheese, theyre the perfect take-along breakfast or snack. 8 tablespoons (1 stick) butter, melted  cup Splenda, fructose or brown sugar  cup white grape juice concentrate 2 large eggs 1 teaspoon vanilla extract 2  cups old-fashioned rolled oats 1 cup whole wheat flour  teaspoon baking soda 1 teaspoon ground cinnamon 2 tablespoons wheat germ, oat bran or ground flaxseed 1 cup chopped walnuts or almonds 1 cup chopped raisin, or 1 cup mixed dried fruit, such as chopped apricots, blueberries, cranberries and/or cherries. Preheat the oven to 375 F Place the butter, Splenda, grape juice concentrate, eggs and vanilla in a mixing bowl and beat until well mixed. Place the oats, whole wheat flour, baking soda, cinnamon, wheat germ, walnuts and raisins in another mixing bowl and stir to mix. Add the oat mixture to the butter mixture and stir until thoroughly combined. Line a baking sheet with parchment paper. Shape heaping tablespoons of the batter into bars that are roughly 2 by 4 inches, arranging them about 1  inches apart on the baking sheet. Bake the bars until the bottoms are brown and the tops golden brown, about 15 minutes. For crisper bars, reduce the oven temperature to 200 F and let the bars bake 10 minutes longer. Let the bars cool completely before sliding them off the cookie sheet. The bars can be stored in an airtight container for 3 days at room temperature or frozen for up to 1 month. Makes 20 bars Tip:  The power breakfast bars crumble when warm but firm up as they cool, so they travel well. Pop one or two in your bag for some extra energy to go. Nutrition Info: 1 portion (2 bars) provides: Protein:  serving Vitamin C:  serving Green Leafy and yellow fruits and vegetables:  serving if made with apricots. Other fruits and vegetables:  serving Whole grains and legumes: 1  servings Fat: 1 serving"
Lunch: Warm Kale and Farro Salad,http://www.whattoexpect.com/pregnancy/eating-well-menu/gestational-diabetes-diet.aspx#7,
Afternoon Snack: Hummus with Vegetables,http://www.whattoexpect.com/pregnancy/eating-well-menu/gestational-diabetes-diet.aspx#8,
Dinner: Salmon with Grilled Peaches and Goat Cheese Over Arugula,http://www.whattoexpect.com/pregnancy/eating-well-menu/gestational-diabetes-diet.aspx#9,
Breakfast: Milk,http://www.whattoexpect.com/pregnancy/eating-well-menu/gestational-diabetes-diet.aspx#3,
"Morning Snack: Raspberries, Blueberries, and Walnuts with Yogurt",http://www.whattoexpect.com/pregnancy/eating-well-menu/gestational-diabetes-diet.aspx#5,
Lunch: Open-Faced Californian Caprese Chicken Sandwich,http://www.whattoexpect.com/pregnancy/eating-well-menu/gestational-diabetes-diet.aspx#6,
Shrimp and Mango Salad With Sesame Ginger Vinaigrette,http://www.whattoexpect.com/pregnancy/recipes/shrimp-and-mango-salad-with-sesame-ginger-vinaigrette/,"Do the dog days of summer have you panting for something refreshing? Chill out with this salad  super-simple if you buy your shrimp cleaned and cooked. Its equally yummy with cubes of cooked chicken or turkey. 12 large shrimp, shelled and de-veined 4 cups (packed) mesclun or other tender greens 1 Kirby (pickling) cucumber, peeled and thinly sliced Sesame Ginger Vinaigrette (recipe follows) 1 ripe mango, thinly sliced 1 medium-size red bell pepper, thinly sliced Steam the shrimp until they are cooked through and turn opaque, about 5 minutes. Place the mesclun and cucumber in a salad bowl. Add  cup of the Sesame Ginger Vinaigrette and toss to mix. Divide the greens between 2 salad plates. Place the shrimp, mango and bell pepper in the salad bowl. Toss with enough of the remaining Sesame Ginger Vinaigrette to coat evenly. Top the greens with the shrimp mixture. Serves 2 Open, sesame: If you have sesame seeds handy (preferably toasted), toss a couple of tablespoons in with the greens for a nutty crunch. Nutrition Info: 1 portion provides: Protein: 1 serving Vitamin C: 2 servings Green leafy and yellow vegetables and fruits: 3 servings Other fruits and vegetables  serving"
Steak Salad,http://www.whattoexpect.com/pregnancy/recipes/steak-salad/,"No need to trek over to your local steakhouse. Heres steak and salad, all on the same plate. You can substitute grilled or roasted Portobello mushrooms for the sliced raw mushrooms. Salt and cracked black pepper 1 strip steak or sirloin steak (about 1  inch thick and 12 ounces), trimmed of fat 1 teaspoon finely grated lemon zest 2 tablespoons fresh lemon juice 1 to 2 tablespoons mayonnaise Black pepper 1 medium-size red onion, cut into -inch thick slices 4 cups (packed) arugula, or other tender greens, thick stems removed 1 cup thinly sliced button mushrooms 1 roasted red bell pepper (leftover or from a jar), thinly sliced  cup Parmesan cheese shavings (about 2 ounces) Preheat the broiler or set up the grill and preheat it to high. Season the steak all over with salt and cracked pepper. Broil or grill the steak until the internal temperature taken with an instant-read meat thermometer is 160 F, 3 to 5 minutes per side. Meanwhile, place the lemon zest, lemon juice and mayonnaise in a small bowl and whisk to mix. Season with salt and pepper to taste. (If its too tart for your taste, add an additional tablespoon of mayonnaise. ) Set the dressing aside. Transfer the steak to a cutting board, leaving the broiler on or the grill lit. Let the steak rest for 5 minutes, then slice it into -inch strips. Reserve the meat juices. Broil or grill the onion until cooked through and slightly charred, about 3 minutes per side. Place the cooked onions and the arugula, mushrooms and bell pepper in a salad bowl and stir to mix. Add the dressing and meat juice over them. Sprinkle the Parmesan cheese over the salads and serve. Serves 2 Nutrition Info : 1 portion provides: Protein: 1  servings Calcium: 1 serving Vitamin C: 2  servings Green leafy and yellow vegetables and fruits: 3 servings Other fruits and vegetables: 2 servings Fat:  serving if made with 1 tablespoon mayonnaise; 1 serving if made with 2"
Taco in a Salad,http://www.whattoexpect.com/pregnancy/recipes/taco-in-a-salad/,"Unlike most taco salads, which tend to be astronomically high in fat and calories, this ones extra lean. Luckily, like those high-fat versions, this one is tasty, too without all the calories. 1 tablespoon olive oil 2 cloves garlic, minced 1 medium red bell pepper, chopped  medium yellow bell pepper, chopped  small onion, chopped 8 ounces lean ground beef, buffalo or ground turkey breast 2 teaspoons chili powder 1 teaspoon ground cumin  cup well-drained canned pinto or kidney beans, rinsed 1  cups prepared tomato salsa 2 tablespoons chopped fresh cilantro (optional) Tabasco sauce (optional) 4 cups shredded romaine lettuce 2 large plum tomatoes, seeded and chopped  cup shredded cheddar cheese or Monterey Jack cheese  cup slightly crumbled baked taco chips Heat the olive oil in a large skillet over medium heat. Add the garlic, bell peppers and onion, and cook until softened, about 5 minutes. Add the beef, chili powder and cumin and cook, stirring frequently, until the meat is crumbly and cooked through, 3 to 4 minutes. Add the beans and salsa, bring to a boil, reduce the heat and let it simmer until the beans are heated through and the flavors are blended, about 2 minutes. Add the cilantro and Tabasco, if using. Divide the lettuce between 2 large plates or bowls, then top each bed of lettuce with half of the meat mixture. Scatter half of the chopped tomato and cheese and  cup of the taco chips over each salad and serve immediately. Serves 2 ADVERTISING Nutrition Info: 1 portion provides: Protein: 1  servings  Calcium: 1 serving Vitamin C: 4 servings Green leafy and yellow vegetables and fruits: 3 servings Whole grains and legumes:  serving Iron: if made with ground beef or buffalo Fat:  serving"
It’s Mediterranean to Me Salad,http://www.whattoexpect.com/pregnancy/recipes/its-mediterranean-to-me-salad/,"This salad combines the best of Greece and Italy for a delicious Mediterranean hybrid. Heres a time-saving hint: Chop everything except the avocado early in the day; store the ingredients separately in the fridge, then toss the salad right before serving. You can beef it up by adding cubes of cooked chicken or turkey or chilled grilled shrimp. 2 cups chopped romaine lettuce  small red bell pepper, diced  medium-size avocado, preferably Hass, diced  hothouse (seedless English) cucumber, peeled and diced  medium-size red onion, chopped 2 plum tomatoes, seeded and diced  cup cubed sharp provolone cheese or other sharp Italian cheese 1/3 cup drained canned chickpeas (garbanzo beans) 1 tablespoon chopped fresh parsley 1 teaspoon chopped fresh oregano leaves, or  teaspoon dried oregano 1 teaspoon fresh mint or  teaspoon dried mint (optional)  cup sliced pitted kalamata olives (optional) 2 tablespoons balsamic vinegar 1 to 2 tablespoons olive oil 1  teaspoons fresh lemon juice, or more to taste 1 small clove garlic (optional) minced Salt and black pepper Place the romaine, bell pepper, avocado, cucumber, onion, tomatoes, cheese, chickpeas, parsley, oregano and mint and olives, if using, in a large salad bowl and stir to mix. Place the balsamic vinegar, olive oil, lemon juice and garlic, if using, in a small bowl and whisk to mix. Season the dressing with salt and black pepper to taste. Toss the salad with enough dressing to coat evenly. Taste for seasoning, adding more lemon juice, salt and/or black pepper if desired. Divide the salad between 2 smaller salad bowls and serve. Serves 2 ADVERTISING  Nutrition Info: 1 portion provides: Calcium: 1 serving Vitamin C: 1  servings Green leafy and yellow vegetables and fruits: 1  servings Other fruits and vegetables: 1 serving Iron from the chickpeas Fat:  serving if made with 1 tablespoon oil; 1 serving if made with 2"
Some Health Fads May Not Be All That Healthy,,
5 Tips for Those Newly Diagnosed With Crohn's Disease,,
Pregnancy Math Week 4: The Solution for Getting Enough Folate,http://www.whattoexpect.com/pregnancy/symptoms-and-solutions/pregnancy-math-week-4/,"Did you know pregnant women should get 400 mcg of folate each day? Here's one delicious solution for getting enough brain-boosting folate during pregnancy. Next: 8 folate-rich foods , and the best ways to eat them! The Pregnancy Diet : Pregnancy nutrition made tasty (and totally doable) Watch next week's Pregnancy Math video Watch the previous week's Pregnancy Math video Find more solutions to common pregnancy problems with the complete Pregnancy Math 101 series"
5 Quick and Healthy Snacks for Ulcerative Colitis,,
Mexican Lasagna,http://www.whattoexpect.com/pregnancy/recipes/mexican-lasagna/,"Who says Italy has a corner on the lasagna market? This decidedly different and delicious take on the traditional Italian favorite begs to differ. Red bell pepper, carrot and corn add color, flavor and unexpected nutrients; enchilada sauce and a Mexican-style tomato sauce add a kick. And tasty-yet-nutritious tortillas stand in for the traditional pasta. 2 teaspoons olive oil 1 medium-size onion, chopped 1 medium-size red bell pepper, chopped 2 cloves garlic, minced 1 pound extra-lean ground beef  cup grated carrots 1 tablespoon chili powder 1  teaspoons ground cumin 1 tablespoon chopped fresh oregano, or 1 teaspoon dried oregano 1 cup fresh or frozen yellow corn kernels 1 cup prepared enchilada sauce 1 can (15 ounces) tomato sauce (preferably Mexican-style) 1 container (16 ounces) low-fat cottage cheese 2 large eggs, lightly beaten  cup grated Parmesan cheese Black pepper Cooking oil spray 12 small corn or whole wheat flour tortillas 1  cups finely shredded cheddar cheese Plain yogurt or sour cream, chopped fresh cilantro, chopped fresh tomato and/or chopped black olives (optional), for serving Preheat the oven to 375 degrees F Heat the olive oil in a large nonstick skillet over medium heat. Add the onion, bell pepper and garlic and cook until softened, about 5 minutes. Add the beef, carrots, chili powder, cumin and oregano and cook, chopping up the meat with a spoon, until the meat cooks through, about 10 minutes. Stir in the corn, enchilada sauce and tomato sauce and let it simmer, stirring frequently, until the flavors blend, about 5 minutes. Place the cottage cheese, eggs and Parmesan cheese in a bowl and stir to mix. Season lightly with black pepper, then set aside. Coat a 13-by-9-inch baking dish with cooking oil spray. Place 6 of the tortillas on the bottom (theyll overlap slightly). Spread half of the meat mixture over the tortillas. Spread the cottage cheese mixture over the meat mixture. Arrange the remaining 6 tortillas on top of the cottage cheese mixture. Top tortillas with the remaining meat mixture. Bake the lasagna for 20 minutes. Remove it from the oven and sprinkle the cheddar cheese evenly over the top. Return the lasagna to the oven and bake until the cheese is melted, about 10 minutes longer. Let the lasagna stand for 10 minutes before serving. Top with yogurt, cilantro, tomato and/or olives, if desired. The lasagna can be refrigerated, covered, for 3 days. Reheat leftover in the microwave. Serve 6 Nutrition Info: 1 portion provides: Protein: 1  servings Calcium: 1 serving Vitamin C: 1 serving Green leafy and yellow vegetables and fruits: 1 serving Other fruits and vegetables: 1 serving Whole grains and legumes: 2 servings"
